seqnames	start	end	cnv	n_cells
chr2	98900001	99000000	amp	77
chr2	99000001	99100000	amp	77
chr2	99100001	99200000	amp	77
chr2	99200001	99300000	amp	77
chr2	99300001	99400000	amp	71
chr2	99400001	99500000	amp	54
chr2	109500001	109600000	amp	75
chr2	109600001	109700000	amp	80
chr2	110100001	110200000	amp	82
chr2	110700001	110800000	amp	116
chr2	110800001	110900000	amp	119
chr2	110900001	111000000	amp	121
chr2	111000001	111100000	amp	127
chr2	111100001	111200000	amp	128
chr2	111600001	111700000	amp	128
chr2	111700001	111800000	amp	128
chr2	111800001	111900000	amp	128
chr2	111900001	112000000	amp	128
chr2	112000001	112100000	amp	130
chr2	112100001	112200000	amp	131
chr2	112200001	112300000	amp	134
chr2	112500001	112600000	amp	134
chr2	112600001	112700000	amp	135
chr2	112700001	112800000	amp	135
chr2	112800001	112900000	amp	135
chr2	112900001	113000000	amp	135
chr2	113000001	113100000	amp	135
chr2	113100001	113200000	amp	135
chr2	113200001	113300000	amp	131
chr2	113700001	113800000	amp	131
chr2	113800001	113900000	amp	128
chr2	113900001	114000000	amp	89
chr2	114000001	114100000	amp	66
chr2	114100001	114200000	amp	57
chr2	114200001	114300000	amp	51
chr20	100001	200000	amp	56
chr20	200001	300000	amp	56
chr20	300001	400000	amp	56
chr20	400001	500000	amp	56
chr20	500001	600000	amp	56
chr20	600001	700000	amp	55
chr20	700001	800000	amp	55
chr20	800001	900000	amp	53
chr20	900001	1000000	amp	51
chr20	1000001	1100000	amp	51
chr20	1100001	1200000	amp	51
chr20	1200001	1300000	amp	51
chr20	1300001	1400000	amp	50
chr20	5700001	5800000	del	54
chr20	5800001	5900000	del	58
chr20	5900001	6000000	del	61
chr20	6000001	6100000	del	78
chr20	6100001	6200000	del	90
chr20	6200001	6300000	del	91
chr20	6300001	6400000	del	93
chr20	6400001	6500000	del	95
chr20	6500001	6600000	del	96
chr20	6600001	6700000	del	97
chr20	6700001	6800000	del	97
chr20	6800001	6900000	del	98
chr20	6900001	7000000	del	98
chr20	7000001	7100000	del	98
chr20	7100001	7200000	del	98
chr20	7200001	7300000	del	98
chr20	7300001	7400000	del	98
chr20	7400001	7500000	del	98
chr20	7500001	7600000	del	98
chr20	7600001	7700000	del	98
chr20	7700001	7800000	del	98
chr20	7800001	7900000	del	98
chr20	7900001	8000000	del	98
chr20	8000001	8100000	del	98
chr20	8100001	8200000	del	98
chr20	8200001	8300000	del	99
chr20	8300001	8400000	del	99
chr20	8400001	8500000	del	100
chr20	8500001	8600000	del	100
chr20	8600001	8700000	del	100
chr20	8700001	8800000	del	101
chr20	8800001	8900000	del	101
chr20	8900001	9000000	del	101
chr20	9000001	9100000	del	101
chr20	9100001	9200000	del	101
chr20	9200001	9300000	del	101
chr20	9300001	9400000	del	101
chr20	9400001	9500000	del	102
chr20	9500001	9600000	del	102
chr20	9600001	9700000	del	102
chr20	9700001	9800000	del	102
chr20	9800001	9900000	del	102
chr20	9900001	10000000	del	101
chr20	10000001	10100000	del	101
chr20	10100001	10200000	del	101
chr20	10200001	10300000	del	101
chr20	10300001	10400000	del	101
chr20	10400001	10500000	del	101
chr20	10500001	10600000	del	101
chr20	10600001	10700000	del	101
chr20	10700001	10800000	del	101
chr20	10800001	10900000	del	101
chr20	10900001	11000000	del	104
chr20	11000001	11100000	del	105
chr20	11100001	11200000	del	105
chr20	11200001	11300000	del	106
chr20	11300001	11400000	del	106
chr20	11400001	11500000	del	106
chr20	11500001	11600000	del	107
chr20	11600001	11700000	del	109
chr20	11700001	11800000	del	109
chr20	11800001	11900000	del	109
chr20	11900001	12000000	del	109
chr20	12000001	12100000	del	109
chr20	12100001	12200000	del	111
chr20	12200001	12300000	del	113
chr20	12300001	12400000	del	113
chr20	12400001	12500000	del	113
chr20	12500001	12600000	del	113
chr20	12600001	12700000	del	113
chr20	12700001	12800000	del	113
chr20	12800001	12900000	del	113
chr20	12900001	13000000	del	113
chr20	13000001	13100000	del	113
chr20	13100001	13200000	del	113
chr20	13200001	13300000	del	114
chr20	13300001	13400000	del	112
chr20	13400001	13500000	del	113
chr20	13500001	13600000	del	112
chr20	13600001	13700000	del	112
chr20	13700001	13800000	del	112
chr20	13800001	13900000	del	112
chr20	13900001	14000000	del	112
chr20	14000001	14100000	del	112
chr20	14100001	14200000	del	112
chr20	14200001	14300000	del	112
chr20	14300001	14400000	del	112
chr20	14400001	14500000	del	112
chr20	14500001	14600000	del	112
chr20	14600001	14700000	del	112
chr20	14700001	14800000	del	111
chr20	14800001	14900000	del	111
chr20	14900001	15000000	del	111
chr20	15000001	15100000	del	110
chr20	15100001	15200000	del	110
chr20	15200001	15300000	del	110
chr20	15300001	15400000	del	110
chr20	15400001	15500000	del	109
chr20	15500001	15600000	del	108
chr20	15600001	15700000	del	108
chr20	15700001	15800000	del	108
chr20	15800001	15900000	del	106
chr20	15900001	16000000	del	105
chr20	16000001	16100000	del	105
chr20	16100001	16200000	del	105
chr20	16200001	16300000	del	104
chr20	16300001	16400000	del	103
chr20	16400001	16500000	del	104
chr20	16500001	16600000	del	104
chr20	16600001	16700000	del	103
chr20	16700001	16800000	del	103
chr20	16800001	16900000	del	102
chr20	16900001	17000000	del	102
chr20	17000001	17100000	del	101
chr20	17100001	17200000	del	101
chr20	17200001	17300000	del	99
chr20	17300001	17400000	del	94
chr20	17400001	17500000	del	80
chr20	17500001	17600000	del	77
chr20	17600001	17700000	del	77
chr20	17700001	17800000	del	74
chr20	17800001	17900000	del	73
chr20	17900001	18000000	del	73
chr20	18000001	18100000	del	73
chr20	18100001	18200000	del	73
chr20	18200001	18300000	del	72
chr20	18300001	18400000	del	69
chr20	18400001	18500000	del	69
chr20	18500001	18600000	del	69
chr20	18600001	18700000	del	69
chr20	18700001	18800000	del	69
chr20	18800001	18900000	del	70
chr20	18900001	19000000	del	70
chr20	19000001	19100000	del	70
chr20	19100001	19200000	del	70
chr20	19200001	19300000	del	70
chr20	19300001	19400000	del	70
chr20	19400001	19500000	del	70
chr20	19500001	19600000	del	70
chr20	19600001	19700000	del	68
chr20	19700001	19800000	del	68
chr20	19800001	19900000	del	68
chr20	19900001	20000000	del	68
chr20	20000001	20100000	del	68
chr20	20100001	20200000	del	68
chr20	20200001	20300000	del	68
chr20	20300001	20400000	del	68
chr20	20400001	20500000	del	68
chr20	20500001	20600000	del	68
chr20	20600001	20700000	del	68
chr20	20700001	20800000	del	68
chr20	20800001	20900000	del	68
chr20	20900001	21000000	del	68
chr20	21000001	21100000	del	68
chr20	21100001	21200000	del	68
chr20	21200001	21300000	del	68
chr20	21300001	21400000	del	68
chr20	21400001	21500000	del	69
chr20	21500001	21600000	del	69
chr20	21600001	21700000	del	69
chr20	21700001	21800000	del	69
chr20	21800001	21900000	del	69
chr20	21900001	22000000	del	69
chr20	22000001	22100000	del	69
chr20	22100001	22200000	del	69
chr20	22200001	22300000	del	69
chr20	22300001	22400000	del	69
chr20	22400001	22500000	del	69
chr20	22500001	22600000	del	69
chr20	22600001	22700000	del	68
chr20	22700001	22800000	del	68
chr20	22800001	22900000	del	67
chr20	22900001	23000000	del	66
chr20	23000001	23100000	del	65
chr20	23100001	23200000	del	64
chr20	23200001	23300000	del	59
chr20	23300001	23400000	del	59
chr20	23400001	23500000	del	59
chr20	23500001	23600000	del	58
chr20	23600001	23700000	del	58
chr20	23700001	23800000	del	58
chr20	23800001	23900000	del	58
chr20	23900001	24000000	del	58
chr20	24000001	24100000	del	58
chr20	24100001	24200000	del	58
chr20	24200001	24300000	del	57
chr20	24300001	24400000	del	57
chr20	24400001	24500000	del	56
chr20	24500001	24600000	del	55
chr20	54000001	54100000	del	51
chr20	54100001	54200000	del	56
chr20	54200001	54300000	del	61
chr20	54300001	54400000	del	63
chr20	54400001	54500000	del	64
chr20	54500001	54600000	del	64
chr20	54600001	54700000	del	64
chr20	54700001	54800000	del	64
chr20	54800001	54900000	del	65
chr20	54900001	55000000	del	67
chr20	55000001	55100000	del	67
chr20	55100001	55200000	del	67
chr20	55200001	55300000	del	67
chr20	55300001	55400000	del	68
chr20	55400001	55500000	del	68
chr20	55500001	55600000	del	68
chr20	55600001	55700000	del	68
chr20	55700001	55800000	del	68
chr20	55800001	55900000	del	68
chr20	55900001	56000000	del	68
chr20	56000001	56100000	del	68
chr20	56100001	56200000	del	69
chr20	56200001	56300000	del	68
chr20	56300001	56400000	del	68
chr20	56400001	56500000	del	68
chr20	56500001	56600000	del	68
chr20	56600001	56700000	del	68
chr20	56700001	56800000	del	68
chr20	56800001	56900000	del	68
chr20	56900001	57000000	del	68
chr20	57000001	57100000	del	69
chr20	57100001	57200000	del	69
chr20	57200001	57300000	del	69
chr20	57300001	57400000	del	69
chr20	57400001	57500000	del	69
chr20	57500001	57600000	del	69
chr20	57600001	57700000	del	69
chr20	57700001	57800000	del	69
chr20	57800001	57900000	del	69
chr20	57900001	58000000	del	69
chr20	58000001	58100000	del	68
chr20	58100001	58200000	del	68
chr20	58200001	58300000	del	68
chr20	58300001	58400000	del	68
chr20	58400001	58500000	del	68
chr20	58500001	58600000	del	68
chr20	58600001	58700000	del	68
chr20	58700001	58800000	del	68
chr20	58800001	58900000	del	68
chr20	58900001	59000000	del	68
chr20	59000001	59100000	del	68
chr20	59100001	59200000	del	69
chr20	59200001	59300000	del	70
chr20	59300001	59400000	del	70
chr20	59400001	59500000	del	70
chr20	59500001	59600000	del	69
chr20	59600001	59700000	del	70
chr20	59700001	59800000	del	70
chr20	59800001	59900000	del	70
chr20	59900001	60000000	del	70
chr20	60000001	60100000	del	70
chr20	60100001	60200000	del	70
chr20	60200001	60300000	del	70
chr20	60300001	60400000	del	70
chr20	60400001	60500000	del	70
chr20	60500001	60600000	del	70
chr20	60600001	60700000	del	70
chr20	60700001	60800000	del	70
chr20	60800001	60900000	del	70
chr20	60900001	61000000	del	70
chr20	61000001	61100000	del	70
chr20	61100001	61200000	del	70
chr20	61200001	61300000	del	70
chr20	61300001	61400000	del	70
chr20	61400001	61500000	del	70
chr20	61500001	61600000	del	70
chr20	61600001	61700000	del	70
chr20	61700001	61800000	del	70
chr20	61800001	61900000	del	70
chr20	61900001	62000000	del	69
chr20	62000001	62100000	del	58
chr20	62100001	62200000	del	54
chr20	62200001	62300000	del	53
chr20	62300001	62400000	del	53
chr20	62400001	62500000	del	52
chr20	62500001	62600000	del	52
chr20	62600001	62700000	del	50
chr20	62700001	62800000	del	50
chr20	62800001	62900000	del	50
chr20	62900001	63000000	del	50
chr20	63000001	63100000	del	50
chr20	63100001	63200000	del	50
chr20	63200001	63300000	del	50
chr20	63300001	63400000	del	50
chr21	9000001	9100000	del	220
chr21	9000001	9100000	amp	83
chr21	9800001	9900000	del	220
chr21	9800001	9900000	amp	83
chr21	9900001	10000000	del	220
chr21	9900001	10000000	amp	83
chr21	13000001	13100000	del	220
chr21	13000001	13100000	amp	83
chr21	13200001	13300000	del	220
chr21	13200001	13300000	amp	83
chr21	13300001	13400000	del	220
chr21	13300001	13400000	amp	83
chr21	13400001	13500000	del	220
chr21	13400001	13500000	amp	83
chr21	13500001	13600000	del	220
chr21	13500001	13600000	amp	83
chr21	13800001	13900000	del	219
chr21	13800001	13900000	amp	83
chr21	13900001	14000000	del	218
chr21	13900001	14000000	amp	83
chr21	14000001	14100000	del	216
chr21	14000001	14100000	amp	84
chr21	14100001	14200000	del	214
chr21	14100001	14200000	amp	85
chr21	14200001	14300000	del	211
chr21	14200001	14300000	amp	85
chr21	14300001	14400000	del	211
chr21	14300001	14400000	amp	85
chr21	14400001	14500000	del	211
chr21	14400001	14500000	amp	85
chr21	14500001	14600000	del	211
chr21	14500001	14600000	amp	85
chr21	14600001	14700000	del	212
chr21	14600001	14700000	amp	85
chr21	14700001	14800000	del	218
chr21	14700001	14800000	amp	80
chr21	14800001	14900000	del	220
chr21	14800001	14900000	amp	77
chr21	14900001	15000000	del	220
chr21	14900001	15000000	amp	76
chr21	15000001	15100000	del	231
chr21	15000001	15100000	amp	70
chr21	15100001	15200000	del	235
chr21	15100001	15200000	amp	65
chr21	15200001	15300000	del	239
chr21	15200001	15300000	amp	62
chr21	15300001	15400000	del	241
chr21	15300001	15400000	amp	60
chr21	15400001	15500000	del	244
chr21	15400001	15500000	amp	59
chr21	15500001	15600000	del	246
chr21	15500001	15600000	amp	57
chr21	15600001	15700000	del	249
chr21	15600001	15700000	amp	57
chr21	15700001	15800000	del	253
chr21	15700001	15800000	amp	54
chr21	15800001	15900000	del	261
chr21	15900001	16000000	del	263
chr21	16000001	16100000	del	265
chr21	16100001	16200000	del	267
chr21	16200001	16300000	del	269
chr21	16300001	16400000	del	269
chr21	16400001	16500000	del	268
chr21	16500001	16600000	del	270
chr21	16600001	16700000	del	272
chr21	16700001	16800000	del	272
chr21	16800001	16900000	del	272
chr21	16900001	17000000	del	271
chr21	17000001	17100000	del	271
chr21	17100001	17200000	del	271
chr21	17200001	17300000	del	271
chr21	17300001	17400000	del	271
chr21	17400001	17500000	del	271
chr21	17500001	17600000	del	272
chr21	17600001	17700000	del	272
chr21	17700001	17800000	del	272
chr21	17800001	17900000	del	274
chr21	17900001	18000000	del	283
chr21	18000001	18100000	del	290
chr21	18100001	18200000	del	292
chr21	18200001	18300000	del	295
chr21	18300001	18400000	del	297
chr21	18400001	18500000	del	299
chr21	18500001	18600000	del	299
chr21	18600001	18700000	del	303
chr21	18700001	18800000	del	303
chr21	18800001	18900000	del	304
chr21	18900001	19000000	del	305
chr21	19000001	19100000	del	305
chr21	19100001	19200000	del	305
chr21	19200001	19300000	del	305
chr21	19300001	19400000	del	306
chr21	19400001	19500000	del	306
chr21	19500001	19600000	del	306
chr21	19600001	19700000	del	306
chr21	19700001	19800000	del	306
chr21	19800001	19900000	del	307
chr21	19900001	20000000	del	307
chr21	20000001	20100000	del	308
chr21	20100001	20200000	del	308
chr21	20200001	20300000	del	309
chr21	20300001	20400000	del	309
chr21	20400001	20500000	del	309
chr21	20500001	20600000	del	310
chr21	20600001	20700000	del	310
chr21	20700001	20800000	del	310
chr21	20800001	20900000	del	309
chr21	20900001	21000000	del	309
chr21	21000001	21100000	del	309
chr21	21100001	21200000	del	309
chr21	21200001	21300000	del	309
chr21	21300001	21400000	del	309
chr21	21400001	21500000	del	309
chr21	21500001	21600000	del	310
chr21	21600001	21700000	del	310
chr21	21700001	21800000	del	310
chr21	21800001	21900000	del	310
chr21	21900001	22000000	del	309
chr21	22000001	22100000	del	309
chr21	22100001	22200000	del	308
chr21	22200001	22300000	del	306
chr21	22300001	22400000	del	306
chr21	22400001	22500000	del	305
chr21	22500001	22600000	del	305
chr21	22600001	22700000	del	305
chr21	22700001	22800000	del	305
chr21	22800001	22900000	del	306
chr21	22900001	23000000	del	304
chr21	23000001	23100000	del	304
chr21	23100001	23200000	del	305
chr21	23200001	23300000	del	305
chr21	23300001	23400000	del	305
chr21	23400001	23500000	del	305
chr21	23500001	23600000	del	305
chr21	23600001	23700000	del	305
chr21	23700001	23800000	del	305
chr21	23800001	23900000	del	305
chr21	23900001	24000000	del	305
chr21	24000001	24100000	del	305
chr21	24100001	24200000	del	305
chr21	24200001	24300000	del	306
chr21	24300001	24400000	del	305
chr21	24400001	24500000	del	305
chr21	24500001	24600000	del	304
chr21	24600001	24700000	del	303
chr21	24700001	24800000	del	302
chr21	24800001	24900000	del	301
chr21	24900001	25000000	del	301
chr21	25000001	25100000	del	301
chr21	25100001	25200000	del	301
chr21	25200001	25300000	del	299
chr21	25300001	25400000	del	297
chr21	25400001	25500000	del	296
chr21	25500001	25600000	del	296
chr21	25600001	25700000	del	294
chr21	25700001	25800000	del	294
chr21	25800001	25900000	del	294
chr21	25900001	26000000	del	294
chr21	26000001	26100000	del	293
chr21	26100001	26200000	del	293
chr21	26200001	26300000	del	293
chr21	26300001	26400000	del	292
chr21	26400001	26500000	del	291
chr21	26500001	26600000	del	291
chr21	26600001	26700000	del	291
chr21	26700001	26800000	del	290
chr21	26800001	26900000	del	288
chr21	26900001	27000000	del	287
chr21	27000001	27100000	del	287
chr21	27100001	27200000	del	287
chr21	27200001	27300000	del	286
chr21	27300001	27400000	del	285
chr21	27400001	27500000	del	285
chr21	27500001	27600000	del	285
chr21	27600001	27700000	del	284
chr21	27700001	27800000	del	283
chr21	27800001	27900000	del	283
chr21	27900001	28000000	del	280
chr21	28000001	28100000	del	278
chr21	28100001	28200000	del	276
chr21	28200001	28300000	del	275
chr21	28300001	28400000	del	271
chr21	28400001	28500000	del	265
chr21	28500001	28600000	del	261
chr21	28600001	28700000	del	241
chr21	28700001	28800000	del	197
chr21	28800001	28900000	del	188
chr21	28900001	29000000	del	181
chr21	29000001	29100000	del	181
chr21	29100001	29200000	del	180
chr21	29200001	29300000	del	180
chr21	29300001	29400000	del	180
chr21	29400001	29500000	del	180
chr21	29500001	29600000	del	179
chr21	29600001	29700000	del	179
chr21	29700001	29800000	del	179
chr21	29800001	29900000	del	179
chr21	29900001	30000000	del	178
chr21	30000001	30100000	del	178
chr21	30100001	30200000	del	178
chr21	30200001	30300000	del	179
chr21	30300001	30400000	del	177
chr21	30400001	30500000	del	175
chr21	30500001	30600000	del	171
chr21	30600001	30700000	del	170
chr21	30700001	30800000	del	167
chr21	30800001	30900000	del	162
chr21	30900001	31000000	del	147
chr21	31000001	31100000	del	123
chr21	31100001	31200000	del	120
chr21	31200001	31300000	del	105
chr21	31300001	31400000	del	95
chr21	31400001	31500000	del	70
chr21	31500001	31600000	del	69
chr21	31600001	31700000	del	68
chr21	31700001	31800000	del	69
chr21	31800001	31900000	del	69
chr21	31900001	32000000	del	69
chr21	32000001	32100000	del	69
chr21	32100001	32200000	del	57
chr21	32100001	32200000	amp	52
chr21	32200001	32300000	amp	58
chr21	32300001	32400000	amp	58
chr21	32400001	32500000	amp	62
chr21	32500001	32600000	amp	66
chr21	32600001	32700000	amp	67
chr21	32700001	32800000	amp	68
chr21	32800001	32900000	amp	68
chr21	32900001	33000000	amp	69
chr21	33000001	33100000	amp	73
chr21	33100001	33200000	amp	83
chr21	33200001	33300000	amp	83
chr21	33300001	33400000	amp	83
chr21	33400001	33500000	amp	84
chr21	33500001	33600000	amp	84
chr21	33600001	33700000	amp	83
chr21	33700001	33800000	amp	82
chr21	33800001	33900000	amp	82
chr21	33900001	34000000	amp	81
chr21	34000001	34100000	amp	80
chr21	34100001	34200000	amp	79
chr21	34200001	34300000	amp	78
chr21	34300001	34400000	amp	78
chr21	34500001	34600000	amp	78
chr21	34600001	34700000	amp	78
chr21	34700001	34800000	amp	77
chr21	34800001	34900000	amp	77
chr21	34900001	35000000	amp	77
chr21	35000001	35100000	amp	75
chr21	35100001	35200000	amp	75
chr21	35200001	35300000	amp	73
chr21	35300001	35400000	amp	73
chr21	35400001	35500000	amp	71
chr21	35500001	35600000	amp	71
chr21	35600001	35700000	amp	71
chr21	35700001	35800000	amp	71
chr21	35800001	35900000	amp	71
chr21	35900001	36000000	amp	71
chr21	36000001	36100000	amp	72
chr21	36100001	36200000	amp	72
chr21	36200001	36300000	amp	71
chr21	36300001	36400000	amp	67
chr21	36400001	36500000	amp	67
chr21	36500001	36600000	amp	58
chr21	36600001	36700000	amp	56
chr21	36700001	36800000	amp	56
chr21	36800001	36900000	amp	56
chr21	36900001	37000000	amp	56
chr21	37000001	37100000	amp	56
chr21	37100001	37200000	amp	56
chr21	37200001	37300000	amp	56
chr21	37300001	37400000	amp	52
chr21	37600001	37700000	del	56
chr21	37700001	37800000	del	58
chr21	37800001	37900000	del	60
chr21	37900001	38000000	del	61
chr21	38000001	38100000	del	62
chr21	38100001	38200000	del	62
chr21	38200001	38300000	del	61
chr21	38300001	38400000	del	61
chr21	38400001	38500000	del	61
chr21	38500001	38600000	del	61
chr21	38600001	38700000	del	61
chr21	38700001	38800000	del	61
chr21	38800001	38900000	del	61
chr21	38900001	39000000	del	60
chr21	39000001	39100000	del	60
chr21	39100001	39200000	del	60
chr21	39200001	39300000	del	60
chr21	39300001	39400000	del	60
chr21	39400001	39500000	del	61
